"drag-rfile"
"Iteration" "drag"
("Iteration" "drag")
1 0.5622575098334305
2 0.3544973020584135
3 0.3385946667003601
4 0.3174586390511339
5 0.2923234649000048
6 0.2759540754418186
7 0.271010275581845
8 0.2679271081341156
9 0.2684459179889615
10 0.2623505121733114
11 0.2583835987191598
12 0.2599680956705868
13 0.2610865558988815
14 0.2611697142985922
15 0.2611118878877204
16 0.2619620820916362
17 0.2621530716554301
18 0.2629787109823641
19 0.2636497282548348
20 0.2639164090981107
